team,puntReturnTDs,netPassingYards,interceptionTDs,rushingTDs,sacks,fourthDownConversions,passAttempts,firstDowns,kickReturnTDs,tacklesForLoss,turnovers,kickReturnYards,games,fourthDowns,thirdDownConversions,passCompletions,passesIntercepted,rushingYards,interceptions,kickReturns,rushingAttempts,possessionTime,puntReturns,puntReturnYards,totalYards,thirdDowns,penalties,penaltyYards,fumblesLost,interceptionYards,fumblesRecovered,passingTDs,offense_score,defense_score,st_score,team_score
North Carolina,1.0,0.644250631168235,0.6,0.6046511627906976,0.6792452830188679,0.5,0.6684397163120568,0.7987804878048781,0.3333333333333333,0.5775862068965517,0.5517241379310345,0.7007077856420627,0.9230769230769231,0.5714285714285714,0.6804123711340206,0.5934959349593496,0.45,0.662303664921466,0.38095238095238093,0.6222222222222222,0.6991017964071856,0.8837142740319744,0.4117647058823529,0.45433255269320844,0.7867533271432993,0.8226600985221675,0.7946428571428571,0.7920489296636085,0.5714285714285714,0.46255506607929514,0.42857142857142855,0.4473684210526316,2.7674285473065092,2.7693865559947146,2.9353004998109826,8.472115603112208
Northern Illinois,0.0,0.48680284599495066,0.0,0.5116279069767442,0.6037735849056604,0.4583333333333333,0.601063829787234,0.7774390243902439,0.3333333333333333,0.5948275862068966,0.5172413793103449,0.5025278058645096,0.9230769230769231,0.6428571428571429,0.7938144329896907,0.5311653116531165,0.4,0.725130890052356,0.3333333333333333,0.4222222222222222,0.7619760479041916,0.9673304166496299,0.38235294117647056,0.2224824355971897,0.7140204271123491,0.8719211822660099,0.48214285714285715,0.5514780835881753,0.5714285714285714,0.30616740088105726,0.35714285714285715,0.34210526315789475,2.4439671687805067,1.904768571993614,1.5524322818281047,5.901168022602225
North Texas,0.5,0.8891439063575854,0.0,0.5116279069767442,0.41509433962264153,0.8333333333333334,0.9184397163120568,0.875,0.0,0.5086206896551724,0.6551724137931034,0.5631951466127402,0.9230769230769231,1.0,0.6082474226804123,0.8861788617886179,0.5,0.5794066317626527,0.5714285714285714,0.5777777777777777,0.5374251497005988,0.8001390195036185,0.5294117647058824,0.48243559718969553,0.90776849272671,0.8177339901477833,0.7321428571428571,0.6962283384301733,0.5,0.2907488986784141,0.2857142857142857,0.8157894736842105,3.183325165794882,1.7144639279562282,2.21068357190508,7.10847266565619
Northwestern,0.5,0.5125086068395686,0.4,0.27906976744186046,0.4339622641509434,0.375,0.6950354609929078,0.5853658536585366,0.0,0.49137931034482757,0.6206896551724138,0.58948432760364,0.9230769230769231,0.42857142857142855,0.5670103092783505,0.5718157181571816,0.5,0.3440954043048284,0.5238095238095238,0.6,0.5269461077844312,0.8781943819765302,0.5,0.6042154566744731,0.528628907458991,0.8226600985221675,0.5089285714285714,0.4740061162079511,0.5,0.3700440528634361,0.42857142857142855,0.18421052631578946,1.9462697228641797,2.195385627359207,2.328083153565094,6.469738503788481
Notre Dame,0.0,0.5409685563461097,1.0,0.9302325581395349,0.5660377358490566,0.7916666666666666,0.5780141843971631,0.7591463414634146,0.0,0.5258620689655172,0.41379310344827586,0.2224469160768453,0.9230769230769231,0.5952380952380952,0.5051546391752577,0.5826558265582655,0.85,0.7873763816172193,0.23809523809523808,0.28888888888888886,0.6332335329341318,0.8773357321012389,0.6176470588235294,0.31381733021077285,0.7836583101207056,0.6354679802955665,0.625,0.6564729867482161,0.5,1.0,0.7857142857142857,0.5,2.5929038318245587,3.9418998048145735,1.2023334950000304,7.737137131639163
Ohio,0.5,0.5060821666284141,0.2,0.6744186046511628,0.5660377358490566,0.20833333333333334,0.5141843971631206,0.7530487804878049,0.3333333333333333,0.6896551724137931,0.6896551724137931,0.49443882709807885,1.0,0.21428571428571427,0.7216494845360825,0.4823848238482385,0.45,0.7344386271087842,0.5238095238095238,0.5111111111111111,0.7170658682634731,0.9402625015333034,0.4117647058823529,0.32084309133489464,0.7319715258433921,0.7389162561576355,0.5892857142857143,0.5596330275229358,0.6428571428571429,0.09911894273127753,0.6428571428571429,0.3157894736842105,2.1891551181048086,2.0048118509941273,2.1429092239664755,6.336876193065411
Ohio State,0.5,0.7004819830158366,0.2,0.5581395348837209,0.660377358490566,0.75,0.6099290780141844,0.7530487804878049,0.0,0.6724137931034483,0.3793103448275862,0.14560161779575329,0.9230769230769231,0.6190476190476191,0.6288659793814433,0.6558265582655827,0.45,0.5913321698662013,0.38095238095238093,0.24444444444444444,0.6032934131736527,0.88019789835221,0.6176470588235294,0.5714285714285714,0.786908077994429,0.7093596059113301,0.4642857142857143,0.49031600407747195,0.21428571428571427,0.31057268722466963,0.5714285714285714,0.7631578947368421,2.9103809307351725,2.2933638388186837,1.7326014104102492,6.936346179964104
Oklahoma,0.0,0.4615561165939867,0.4,0.37209302325581395,0.660377358490566,0.5833333333333334,0.5833333333333334,0.6707317073170732,0.0,0.7931034482758621,0.6896551724137931,0.2487360970677452,0.9230769230769231,0.6428571428571429,0.6391752577319587,0.5582655826558266,0.45,0.5430482838859803,0.2857142857142857,0.28888888888888886,0.7155688622754491,0.850799362145807,0.7941176470588235,0.4918032786885246,0.6001238006809038,0.8669950738916257,0.5535714285714286,0.5565749235474006,1.0,0.4052863436123348,0.8571428571428571,0.3684210526315789,2.0991477559663347,2.708767150378763,1.519621593086652,6.32753649943175
Oklahoma State,0.0,0.7289419325223778,0.2,0.4186046511627907,0.4716981132075472,0.7083333333333334,0.7978723404255319,0.7469512195121951,0.0,0.5689655172413793,0.7241379310344828,0.846309403437816,0.9230769230769231,0.6190476190476191,0.5876288659793815,0.7235772357723578,0.6,0.39848749272833045,0.8095238095238095,1.0,0.5284431137724551,0.7967453080917529,0.4411764705882353,0.2107728337236534,0.7034973692355307,0.7931034482758621,0.5357142857142857,0.528032619775739,0.2857142857142857,0.4713656387665198,0.21428571428571427,0.5789473684210527,2.3996025530006286,2.3120292692154463,2.0818822564580874,6.793514078674162
Old Dominion,0.0,0.5304108331420703,0.0,0.627906976744186,0.4339622641509434,0.2916666666666667,0.5904255319148937,0.7195121951219512,0.0,0.6379310344827587,0.6896551724137931,0.33771486349848334,0.9230769230769231,0.2619047619047619,0.7731958762886598,0.5284552845528455,0.6,0.7373472949389179,0.42857142857142855,0.4888888888888889,0.7095808383233533,0.8241812160117757,0.5882352941176471,0.2810304449648712,0.7499226245744351,0.8571428571428571,0.6607142857142857,0.6625891946992865,0.7857142857142857,0.31497797356828194,0.35714285714285715,0.4473684210526316,2.1491368988517516,1.986871272201984,1.4132245762249085,5.549232747278643
Ole Miss,0.0,0.9462933210924949,0.0,0.627906976744186,1.0,0.6666666666666666,0.7039007092198581,0.899390243902439,0.0,1.0,0.41379310344827586,0.14256825075834176,0.9230769230769231,0.6428571428571429,0.6701030927835051,0.7235772357723578,0.55,0.621000581733566,0.2857142857142857,0.15555555555555556,0.6976047904191617,0.8317455125321994,0.6176470588235294,0.29508196721311475,0.968430826369545,0.7783251231527094,0.7857142857142857,0.908256880733945,0.42857142857142855,0.07709251101321586,0.7142857142857143,0.7105263157894737,2.884369655486095,2.6270925110132155,1.0090440269587846,6.520506193458095
Oregon,0.5,0.7645168694055543,0.0,0.627906976744186,0.6981132075471698,0.375,0.6843971631205674,0.8658536585365854,0.0,0.6724137931034483,0.3793103448275862,0.3104145601617796,1.0,0.35714285714285715,0.7525773195876289,0.7696476964769647,0.5,0.598022105875509,0.2857142857142857,0.24444444444444444,0.6347305389221557,0.9037903258780717,0.6176470588235294,0.4566744730679157,0.8336428350355927,0.729064039408867,0.6071428571428571,0.5535168195718655,0.35714285714285715,0.030837004405286344,0.35714285714285715,0.631578947368421,2.822034926986141,1.9013640050559044,1.7743171137480576,6.497716045790103
Oregon State,0.0,0.5547394996557264,0.2,0.6744186046511628,0.1320754716981132,0.9166666666666666,0.6382978723404256,0.8170731707317073,0.0,0.3879310344827586,0.5517241379310345,0.37714863498483314,0.9230769230769231,1.0,0.7835051546391752,0.5853658536585366,0.25,0.6602675974403723,0.5238095238095238,0.4444444444444444,0.7245508982035929,0.976039579670442,0.20588235294117646,0.06323185011709602,0.7253172392448158,0.8571428571428571,0.5446428571428571,0.5586136595310908,0.35714285714285715,0.19383259911894274,0.5,0.18421052631578946,2.7505119431352516,1.1638391052998145,0.9089227354062918,4.8232737838413575
Penn State,0.0,0.6834978196006426,0.4,0.6046511627906976,0.6037735849056604,0.5833333333333334,0.5762411347517731,0.8536585365853658,0.0,0.7241379310344828,0.3448275862068966,0.3356926188068756,1.0,0.4523809523809524,0.7010309278350515,0.6314363143631436,0.6,0.6800465386852821,0.2857142857142857,0.3333333333333333,0.6826347305389222,0.9109457415054995,0.6176470588235294,0.2903981264637002,0.8226555246053854,0.7093596059113301,0.5267857142857143,0.5423037716615698,0.2857142857142857,0.4052863436123348,0.35714285714285715,0.631578947368421,2.678825702979986,2.733197859552478,1.3142259478561988,6.726249510388664
Pittsburgh,1.0,0.7642873536837274,0.8,0.32558139534883723,0.7358490566037735,0.4583333333333333,0.8280141843971631,0.8201219512195121,0.0,0.853448275862069,0.5862068965517241,0.6349848331648129,0.9230769230769231,0.5,0.6082474226804123,0.7696476964769647,0.6,0.44851657940663175,0.6190476190476191,0.6888888888888889,0.531437125748503,0.7664063458314593,0.7647058823529411,0.6018735362997658,0.7539461467038069,0.7733990147783252,0.7410714285714286,0.7716615698267074,0.2857142857142857,0.3634361233480176,0.2857142857142857,0.7105263157894737,2.717851968474322,3.35273345581386,3.075377617255341,9.145963041543524
Purdue,0.0,0.506541198072068,0.0,0.20930232558139536,0.41509433962264153,0.20833333333333334,0.5833333333333334,0.5335365853658537,0.0,0.5344827586206896,0.6551724137931034,0.3033367037411527,0.9230769230769231,0.42857142857142855,0.4742268041237113,0.5121951219512195,0.2,0.4031413612565445,0.42857142857142855,0.3333333333333333,0.5179640718562875,0.7903667661610173,0.4411764705882353,0.24121779859484777,0.5560198081089446,0.7241379310344828,0.5892857142857143,0.6340468909276249,0.7142857142857143,0.0,0.07142857142857142,0.34210526315789475,1.5383734839653176,1.149577098243331,1.0992202552146408,3.7871708374232895
Rice,0.0,0.6582510901996786,0.2,0.32558139534883723,0.6037735849056604,0.2916666666666667,0.8457446808510638,0.6676829268292683,0.3333333333333333,0.646551724137931,0.7586206896551724,0.7158746208291203,0.9230769230769231,0.47619047619047616,0.5979381443298969,0.7913279132791328,0.4,0.39965095986038396,0.6190476190476191,0.6,0.44610778443113774,0.844257267857873,0.8823529411764706,0.522248243559719,0.6564531104921077,0.8177339901477833,0.7589285714285714,0.7023445463812437,0.6428571428571429,0.15859030837004406,0.2857142857142857,0.4473684210526316,1.9542465574400016,2.0089156174136353,2.544840949082203,6.50800312393584
Rutgers,0.0,0.5643791599724581,0.2,0.5581395348837209,0.37735849056603776,0.5416666666666666,0.6436170212765957,0.8323170731707317,0.0,0.41379310344827586,0.27586206896551724,0.03943377148634985,0.9230769230769231,0.6428571428571429,0.7422680412371134,0.5392953929539296,0.35,0.6195462478184991,0.2857142857142857,0.08888888888888889,0.7155688622754491,0.9412438156764934,0.29411764705882354,0.25526932084309134,0.7101516558341071,0.8275862068965517,0.45535714285714285,0.4475025484199796,0.14285714285714285,0.21806167400881057,0.35714285714285715,0.4473684210526316,2.6730990146998996,1.5592132680231243,0.5647580235642946,4.797070306287319
Sam Houston,0.0,0.4528345191645628,0.2,0.4418604651162791,0.4716981132075472,0.5833333333333334,0.5691489361702128,0.7012195121951219,0.0,0.5775862068965517,0.4827586206896552,0.4074823053589484,0.9230769230769231,0.5,0.7422680412371134,0.5257452574525745,0.6,0.6660849331006399,0.42857142857142855,0.4222222222222222,0.7799401197604791,0.9575581633070287,0.4411764705882353,0.1756440281030445,0.659702878365831,0.9014778325123153,0.5,0.47196738022426094,0.35714285714285715,0.2665198237885463,0.7142857142857143,0.3684210526315789,2.3704965430458027,2.1158041438926456,1.2054375218937086,5.691738208832157
San Diego State,0.0,0.5664448014689006,0.4,0.3023255813953488,0.5849056603773585,0.7083333333333334,0.6648936170212766,0.676829268292683,0.0,0.5603448275862069,0.3103448275862069,0.5672396359959555,0.9230769230769231,0.7619047619047619,0.6597938144329897,0.6341463414634146,0.35,0.44997091332169864,0.38095238095238093,0.6444444444444445,0.6347305389221557,0.7990350410925298,0.5,0.2529274004683841,0.62132466728567,0.8719211822660099,0.9732142857142857,1.0,0.07142857142857142,0.46916299559471364,0.35714285714285715,0.39473684210526316,2.291153295154249,2.364413483558279,1.6371762340906535,6.292743012803181
San José State,0.0,0.8957998622905669,0.4,0.2558139534883721,0.4339622641509434,0.25,0.8723404255319149,0.7713414634146342,0.0,0.7413793103448276,0.9310344827586207,0.3134479271991911,0.9230769230769231,0.3333333333333333,0.6288659793814433,0.7669376693766937,1.0,0.285631180919139,0.7142857142857143,0.4222222222222222,0.4251497005988024,0.7565523163102589,0.20588235294117646,0.12646370023419204,0.7559579077684927,0.7339901477832512,0.7589285714285714,0.7838939857288482,0.8571428571428571,0.2599118942731278,0.5,0.7631578947368421,1.9546284200966086,2.8352534687688986,0.8900135021639848,5.679895391029492
SMU,0.5,0.7268762910259353,0.4,0.6511627906976745,0.6981132075471698,0.375,0.6170212765957447,0.8201219512195121,0.0,0.75,0.6551724137931034,0.4044489383215369,1.0,0.40476190476190477,0.7216494845360825,0.6151761517615176,0.75,0.6276905177428738,0.38095238095238093,0.4444444444444444,0.6976047904191617,0.83861471153453,0.6764705882352942,0.5058548009367682,0.8240482822655525,0.7487684729064039,0.9017857142857143,0.9806320081549439,0.7857142857142857,0.6762114537444934,0.42857142857142855,0.631578947368421,2.4596703755987663,3.274324661291663,2.1093489766150366,7.843344013505466
South Alabama,0.5,0.6633004360798714,0.6,0.6976744186046512,0.3584905660377358,0.4583333333333333,0.648936170212766,0.7774390243902439,0.0,0.5689655172413793,0.3793103448275862,0.24064711830131447,0.9230769230769231,0.40476190476190477,0.5979381443298969,0.6449864498644986,0.75,0.6751018033740547,0.23809523809523808,0.3111111111111111,0.6092814371257484,0.869894099848714,0.35294117647058826,0.468384074941452,0.8064066852367688,0.7192118226600985,0.875,0.8634046890927625,0.42857142857142855,0.7995594713656388,0.2857142857142857,0.5,2.551470670587538,3.0770155546447544,1.5609029006870547,7.189389125919346
South Carolina,0.0,0.6052329584576543,0.4,0.5813953488372093,0.7547169811320755,0.4583333333333333,0.5443262411347518,0.7926829268292683,0.0,0.7241379310344828,0.6896551724137931,0.2861476238624874,0.9230769230769231,0.5238095238095238,0.7010309278350515,0.5447154471544715,0.65,0.662303664921466,0.3333333333333333,0.35555555555555557,0.7694610778443114,0.9167109620967412,0.5588235294117647,0.2927400468384075,0.7604456824512534,0.8029556650246306,0.7232142857142857,0.7125382262996942,0.9285714285714286,0.3502202643171806,0.6428571428571429,0.5263157894736842,2.277183434700139,2.879075176483739,1.244388963056846,6.400647574240724
Southern Miss,0.5,0.48175350011475787,0.2,0.3023255813953488,0.37735849056603776,0.5,0.5638297872340425,0.5670731707317073,0.0,0.5603448275862069,1.0,0.4186046511627907,0.9230769230769231,0.6428571428571429,0.4020618556701031,0.44986449864498645,0.3,0.38045375218150085,0.8095238095238095,0.4888888888888889,0.6137724550898204,0.8059860162734596,0.3235294117647059,0.09133489461358314,0.5272361497988239,0.7635467980295566,0.6428571428571429,0.5902140672782875,0.8571428571428571,0.2533039647577093,0.2857142857142857,0.18421052631578946,1.6768328596622881,1.691007282909954,1.5186315386916407,4.886471681263883
South Florida,0.0,0.6247417948129447,0.2,0.7209302325581395,0.6037735849056604,0.5833333333333334,0.7216312056737588,0.7621951219512195,0.0,0.8448275862068966,0.5862068965517241,0.33367037411526795,0.9230769230769231,0.6190476190476191,0.7216494845360825,0.6449864498644986,0.6,0.6675392670157068,0.42857142857142855,0.37777777777777777,0.6856287425149701,0.7409739542871162,0.7647058823529411,0.6557377049180327,0.7763850201176107,0.8916256157635468,0.8392857142857143,0.8338430173292558,0.5714285714285714,0.2907488986784141,0.9285714285714286,0.42105263157894735,2.5055423453553676,2.539350069790971,1.7765764493033498,6.821468864449688
Stanford,0.5,0.5267385815928392,0.2,0.2558139534883721,0.4716981132075472,0.9583333333333334,0.6560283687943262,0.676829268292683,0.0,0.5431034482758621,0.7586206896551724,0.24772497472194135,0.9230769230769231,0.9761904761904762,0.5773195876288659,0.6070460704607046,0.45,0.46713205351948806,0.8095238095238095,0.3333333333333333,0.6511976047904192,0.9327390931021793,0.4411764705882353,0.38875878220140514,0.6036830702568864,0.7980295566502463,0.5803571428571429,0.599388379204893,0.35714285714285715,0.3700440528634361,0.5,0.47368421052631576,2.496145615582137,2.034845614346845,1.5924946340374293,6.123485863966412
Syracuse,0.0,1.0,0.2,0.46511627906976744,0.49056603773584906,0.8333333333333334,1.0,0.9451219512195121,0.0,0.5603448275862069,0.5172413793103449,0.3346814964610718,0.9230769230769231,0.7142857142857143,0.9484536082474226,1.0,0.45,0.32926119837114604,0.5714285714285714,0.37777777777777777,0.5508982035928144,0.9923130392116777,0.4411764705882353,0.3091334894613583,0.8494274218508202,0.9113300492610837,0.7589285714285714,0.7329255861365953,0.21428571428571427,0.2290748898678414,0.35714285714285715,0.7631578947368421,3.123318626185061,1.9299857551898976,1.218974361907036,6.272278743281995
TCU,0.5,0.8746844158824879,0.0,0.6046511627906976,0.4339622641509434,0.6666666666666666,0.8049645390070922,0.8323170731707317,0.0,0.5,0.7241379310344828,0.3185035389282103,0.9230769230769231,0.47619047619047616,0.6907216494845361,0.8265582655826558,0.4,0.40226876090750435,0.47619047619047616,0.4,0.5374251497005988,0.8352210001226643,0.7058823529411765,0.6416861826697893,0.8037759207675642,0.7536945812807881,0.6071428571428571,0.6585117227319062,0.7857142857142857,0.09911894273127753,0.42857142857142855,0.6578947368421053,2.7181653305350224,1.433081206882221,2.138393395449313,6.289639932866557
Temple,0.5,0.5949047509754418,0.0,0.23255813953488372,0.2641509433962264,0.4166666666666667,0.7304964539007093,0.5701219512195121,0.0,0.39655172413793105,0.8275862068965517,0.6804853387259858,0.9230769230769231,0.5714285714285714,0.6082474226804123,0.6558265582655827,0.45,0.32577079697498545,0.6666666666666666,0.7777777777777778,0.5763473053892215,0.8893568303553175,0.4117647058823529,0.18501170960187355,0.5744351593933766,0.9064039408866995,0.5982142857142857,0.5514780835881753,0.7142857142857143,0.17400881057268722,0.42857142857142855,0.42105263157894735,2.0727325046036533,1.2847114781068445,2.1291996099899917,5.4866435927004895
Tennessee,0.5,0.635988065182465,0.2,0.7441860465116279,0.5471698113207547,0.4166666666666667,0.6063829787234043,0.8719512195121951,0.0,0.8103448275862069,0.5172413793103449,0.268958543983822,0.9230769230769231,0.38095238095238093,0.8969072164948454,0.6016260162601627,0.55,0.8135543920884235,0.3333333333333333,0.28888888888888886,0.811377245508982,0.8772948440119394,0.8235294117647058,0.9929742388758782,0.861652739090065,0.8916256157635468,0.8839285714285714,0.8348623853211009,0.5714285714285714,0.5440528634361234,0.6428571428571429,0.5526315789473685,2.7952347810149494,2.6515675023430854,2.3952925695944125,7.842094852952448
Texas,0.0,0.7560247876979573,0.2,0.4883720930232558,0.6415094339622641,0.5,0.7127659574468085,0.8201219512195121,0.0,0.7413793103448276,0.6551724137931034,0.2396359959555106,1.0,0.5238095238095238,0.711340206185567,0.7317073170731707,0.9,0.6143106457242583,0.42857142857142855,0.24444444444444444,0.6661676646706587,0.8987610908942225,0.6764705882352942,0.45433255269320844,0.8365831012070566,0.7783251231527094,0.6607142857142857,0.6156982670744139,0.7142857142857143,0.3744493392070485,0.5714285714285714,0.868421052631579,2.602236372341517,2.8573380835141404,1.3457363177737147,6.805310773629372
Texas A&M,0.0,0.5604773927014001,0.4,0.6046511627906976,0.4339622641509434,0.2916666666666667,0.5656028368794326,0.7774390243902439,0.0,0.7413793103448276,0.4482758620689655,0.268958543983822,0.9230769230769231,0.40476190476190477,0.7422680412371134,0.5149051490514905,0.65,0.6977894124490983,0.42857142857142855,0.3111111111111111,0.7365269461077845,0.931880443226888,0.4117647058823529,0.20140515222482436,0.7491488703187867,0.7931034482758621,0.8035714285714286,0.8042813455657493,0.2857142857142857,0.5154185022026432,0.2857142857142857,0.42105263157894735,2.2528433753335673,2.7407600766984146,0.9943662610017585,5.98796971303374
Texas State,0.5,0.7300895111315125,0.2,0.5813953488372093,0.5849056603773585,0.5833333333333334,0.6968085106382979,0.9542682926829268,0.0,0.7758620689655172,0.7241379310344828,0.5561172901921132,0.9230769230769231,0.5238095238095238,0.7216494845360825,0.7371273712737128,0.35,0.7324025596276905,0.6190476190476191,0.6,0.7215568862275449,0.9020730261274891,0.5882352941176471,0.8173302107728337,0.8819251005880532,0.7586206896551724,0.7053571428571429,0.7492354740061162,0.5714285714285714,0.19162995594713655,0.5714285714285714,0.7894736842105263,2.8663230439507803,2.102397685290012,2.551402329235495,7.520123058476287
Texas Tech,0.0,0.8216662841404636,0.4,0.5581395348837209,0.3584905660377358,0.5833333333333334,0.8900709219858156,0.9054878048780488,0.0,0.5172413793103449,0.6551724137931034,0.865520728008089,0.9230769230769231,0.6428571428571429,1.0,0.8563685636856369,0.7,0.5657358929610239,0.42857142857142855,0.9777777777777777,0.6467065868263473,0.8878030829619332,0.3235294117647059,0.15690866510538642,0.8549984524914888,0.9753694581280788,0.8125,0.7869520897043832,0.7142857142857143,0.2775330396475771,0.5,0.7894736842105263,2.924149263722512,2.2532649849956576,1.9364471522132995,7.113861400931469
Toledo,0.0,0.6779894422767959,0.2,0.27906976744186046,0.5094339622641509,0.625,0.7145390070921985,0.7286585365853658,0.3333333333333333,0.6982758620689655,0.5862068965517241,0.6127401415571284,0.9230769230769231,0.7142857142857143,0.6391752577319587,0.6775067750677507,0.5,0.42088423502036065,0.3333333333333333,0.5555555555555556,0.6137724550898204,0.8005070123073149,0.7647058823529411,0.6721311475409836,0.6810584958217271,0.8374384236453202,0.625,0.6187563710499491,0.7142857142857143,0.28634361233480177,0.5,0.6842105263157895,2.3864794785182357,2.194053436667918,2.4487217169499518,7.029254632136106
Troy,0.5,0.5868717007114987,0.2,0.3953488372093023,0.33962264150943394,0.3333333333333333,0.601063829787234,0.7439024390243902,0.0,0.646551724137931,0.5517241379310345,0.3033367037411527,0.9230769230769231,0.40476190476190477,0.8350515463917526,0.5772357723577236,0.3,0.5491564863292612,0.42857142857142855,0.4444444444444444,0.6482035928143712,0.8916056752667948,0.38235294117647056,0.3700234192037471,0.687867533271433,0.7931034482758621,0.7142857142857143,0.7196738022426096,0.5,0.1762114537444934,0.14285714285714285,0.5526315789473685,2.3487675559707846,1.6623858193918586,1.6667979238048458,5.677951299167489
Tulane,0.0,0.5960523295845765,1.0,0.7441860465116279,0.6037735849056604,0.2916666666666667,0.4858156028368794,0.801829268292683,0.6666666666666666,0.646551724137931,0.3448275862068966,0.4924165824064712,1.0,0.3333333333333333,0.8041237113402062,0.48509485094850946,0.6,0.7469458987783595,0.23809523809523808,0.4444444444444444,0.7559880239520959,0.9923130392116777,0.29411764705882354,0.053864168618266976,0.7992881460848035,0.7339901477832512,0.6875,0.6350662589194699,0.35714285714285715,0.5154185022026432,0.5714285714285714,0.5789473684210527,2.4607812528321236,3.365743811246235,1.6262579243288942,7.452782988407253
Tulsa,0.5,0.6571035115905439,0.2,0.2558139534883721,0.33962264150943394,0.4166666666666667,0.774822695035461,0.7469512195121951,0.3333333333333333,0.6810344827586207,0.7931034482758621,0.7189079878665319,0.9230769230769231,0.7380952380952381,0.7422680412371134,0.6720867208672087,0.45,0.5285049447353112,0.5714285714285714,0.5555555555555556,0.6736526946107785,0.8753731038148588,0.6764705882352942,0.4426229508196721,0.724233983286908,0.9655172413793104,0.6339285714285714,0.6238532110091743,0.7857142857142857,0.14537444933920704,0.5,0.6052631578947368,2.5330301211429367,1.8160315736072616,2.689075346508656,7.038137041258855
UAB,1.0,0.7204498508147809,0.2,0.20930232558139536,0.33962264150943394,0.5,0.7890070921985816,0.7896341463414634,0.0,0.41379310344827586,0.896551724137931,0.6582406471183013,0.9230769230769231,0.6190476190476191,0.6597938144329897,0.7696476964769647,0.4,0.4572425828970332,0.7619047619047619,0.6888888888888889,0.5853293413173652,0.8667457169726459,0.5,0.7939110070257611,0.7290312596719282,0.8275862068965517,0.875,0.9031600407747197,0.7142857142857143,0.3986784140969163,0.35714285714285715,0.631578947368421,2.4868377242954804,1.752094159054626,3.0342004525274597,7.273132335877566
UCF,0.0,0.5499196694973606,0.2,0.7674418604651163,0.41509433962264153,0.625,0.549645390070922,0.8628048780487805,0.0,0.7155172413793104,0.6551724137931034,0.38928210313447925,0.9230769230769231,0.6666666666666666,0.6597938144329897,0.4905149051490515,0.45,0.8659104130308318,0.5238095238095238,0.5111111111111111,0.7724550898203593,0.8338716931757779,0.5588235294117647,0.4426229508196721,0.8314763231197771,0.7586206896551724,0.6964285714285714,0.6656472986748216,0.5714285714285714,0.5088105726872246,0.14285714285714285,0.3684210526315789,2.509170850097584,2.2894221536891766,1.5848664120641895,6.38345941585095
UCLA,0.0,0.6669726876291026,0.4,0.09302325581395349,0.41509433962264153,0.3333333333333333,0.7056737588652482,0.6585365853658537,0.0,0.5517241379310345,0.5862068965517241,0.28311425682507585,0.9230769230769231,0.38095238095238093,0.6907216494845361,0.7018970189701897,0.5,0.3033740546829552,0.5238095238095238,0.3333333333333333,0.5029940119760479,0.9164656335609437,0.14705882352941177,0.13114754098360656,0.6112658619622408,0.7684729064039408,0.875,0.8430173292558614,0.42857142857142855,0.3898678414096916,0.21428571428571427,0.4473684210526316,1.8003167952524401,2.2566863189633675,0.7455449622261896,4.802548076441997
UConn,0.0,0.5572641725958228,0.2,0.5116279069767442,0.39622641509433965,0.2916666666666667,0.6595744680851063,0.7560975609756098,0.3333333333333333,0.5775862068965517,0.5517241379310345,0.49646107178968657,0.9230769230769231,0.35714285714285715,0.6494845360824743,0.5582655826558266,0.45,0.696044211751018,0.42857142857142855,0.37777777777777777,0.6946107784431138,0.870098540295212,1.0,0.5878220140515222,0.7460538532961931,0.8374384236453202,0.5803571428571429,0.6676860346585117,0.5,0.31497797356828194,0.35714285714285715,0.6052631578947368,2.283094456986194,1.9387905955591735,2.329495164126933,6.5513802166723005
UL Monroe,0.0,0.3711269221941703,0.2,0.3953488372093023,0.33962264150943394,0.6666666666666666,0.43617021276595747,0.5609756097560976,0.0,0.43103448275862066,0.5172413793103449,0.12234580384226491,0.9230769230769231,0.5714285714285714,0.5257731958762887,0.36314363143631434,0.3,0.6032577079697499,0.5714285714285714,0.17777777777777778,0.6796407185628742,0.9061209469681482,0.17647058823529413,0.14285714285714285,0.5711853915196533,0.7684729064039408,0.6339285714285714,0.5290519877675841,0.21428571428571427,0.12334801762114538,0.5,0.2894736842105263,1.9363356322987406,1.3940051418892003,0.5162094272603998,3.846550201448341
UNLV,1.0,0.49552444342437457,0.2,0.627906976744186,0.660377358490566,0.5416666666666666,0.4645390070921986,0.8262195121951219,0.3333333333333333,0.7241379310344828,0.27586206896551724,0.46006066734074824,1.0,0.42857142857142855,0.7216494845360825,0.43089430894308944,0.85,0.9037230948225713,0.23809523809523808,0.5555555555555556,0.8008982035928144,0.9077973586294312,0.8235294117647058,0.6932084309133489,0.8149179820489013,0.812807881773399,0.6160714285714286,0.6452599388379205,0.21428571428571427,0.43612334801762115,0.35714285714285715,0.6052631578947368,2.985864460929397,2.8706386375426702,3.221406165756409,9.077909264228477
